Feature,Feature Weight
items_that,1.1519648082658485E-19
itineraries,-0.0
itineraries_up,-0.0
itinerary,-4.0187989478315285E-4
itinerary_EOL,-4.0187989478315177E-4
itinerary_sales,-4.0187989478315177E-4
its,0.0310276124035077
its_affiliates,-0.0014963167555384898
its_best,-8.506928618993698E-4
its_content,-1.3552527156068805E-20
its_contents,-1.3552527156068805E-20
its_own,-0.0033481528564006653
its_relevant,-0.0014963167555384898
itself,-0.001371256535770036
itself_<PERIOD>,-8.506928618993687E-4
itself_in,-1.3552527156068805E-20
ixtapa,-0.0
ixtapa_<COMMA>,2.0328790734103208E-20
j,0.011663559651501787
j.,0.026649954897516405
j._allen,-2.8129718266184487E-4
j._graham,-0.0017882850162238327
j._kearse,-2.710505431213761E-20
j._plummer,-2.8129718266184487E-4
j.j.,1.3552527156068805E-20
j.j._stokes,1.2705494208814505E-20
jac,-2.303929616531697E-19
jac_</td>,-1.3552527156068805E-20
jac_<CLOSEPAREN>,4.0657581468206416E-20
jac_<DASH>,-1.5246593050577406E-20
jack,-6.445659424342268E-4
jackie,4.0657581468206416E-20
jackie_harris,4.0657581468206416E-20
jackson,-0.009227096008949318
jackson_11,-3.1848438816761693E-19
jackson_21,-0.0017882850162238327
jackson_</b>,1.3552527156068805E-20
jackson_<COMMA>,-0.004674657724656016
jackson_<OPENPAREN>,4.0657581468206416E-20
jackson_and,-2.710505431213761E-20
jackson_is,1.1858461261560205E-20
jacksonville,-0.005671068752570155
jacksonville_'s,-0.0
jacksonville_<COMMA>,-0.0
jacksonville_<PERIOD>,1.0842021724855044E-19
jacksonville_defense,-0.0
jacksonville_gary,-0.003952723698228871
jacksonville_jaguars,-0.0017183450543412642
jacksonville_passing,-8.470329472543003E-22
jacquez,3.3881317890172014E-19
jacquez_green,3.3881317890172014E-19
jae,-0.01118133249968336
jaguars,-0.0017183450543412642
jaguars_<PERIOD>,-8.131516293641283E-20
jaguars_have,-1.0842021724855044E-19
jake,8.809142651444724E-20
jake_plummer,8.809142651444724E-20
jamaica,-0.004535170369636676
jamaica_<COMMA>,-0.0
jamal,-0.006918722996562758
jamel,-0.0
jamel_white,-0.0
james,-0.014920718881351196
james.h.cook@us.andersen.com,-0.001315459160764385
james.h.cook@us.andersen.com_-lsb-,-0.001315459160764385
james_<COMMA>,-7.022067034436634E-4
james_<PERIOD>,-1.3552527156068805E-20
james_<SINGLEQUOTE>,-7.022067034436635E-4
james_allen,-0.0032625194114365885
james_cook,-0.008829856380898988
james_h.,0.0015457704281787196
james_ind,-0.003952723698228871
james_jackson,-1.3552527156068805E-20
james_mcknight,-1.3552527156068805E-20
james_stewart,-8.131516293641283E-20
james_thrash,-1.0164395367051604E-19
jan,0.021279086214136666
jan.,-0.0
janeiro,1.0842021724855044E-19
janikowski,-9.486769009248164E-20
janikowski_<COMMA>,-5.421010862427522E-20
january,-0.017887564333438927
january_1,-0.00255755263508732
january_11,6.776263578034403E-20
january_15,2.710505431213761E-20
january_5,-5.421010862427522E-20
january_<PERIOD>,-0.011847150145558788
january_and,-0.002215560041629549
jason,-0.00447752727522805
jason_</a>,-4.743384504624082E-20
jason_<OPENPAREN>,0.009569813516457484
jason_brookins,-0.0017183450543412618
jauron,-3.2526065174565133E-19
jaw,2.0328790734103208E-20
jax,-0.0039813958991322266
jay,-0.006702992725792425
jay_fiedler,-0.005200377942221482
jazz,2.541098841762901E-21
jeff,0.011061991876701776
jeff_garcia,8.131516293641283E-20
jeff_graham,8.131516293641283E-20
jefferson,-4.2360378360900536E-4
jefferson_36,-2.8129718266184487E-4
jeffrey,-2.812971826618464E-4
jeffrey_c,-2.812971826618464E-4
jenkins,-0.002764153268069401
jenkins_</b>,-0.0
jenkins_<COMMA>,-4.743384504624082E-20
jenkins_<OPENPAREN>,6.776263578034403E-20
jennifer,-0.014563129035309434
jennings,6.776263578034403E-21
jeremy,-0.0015026147835709392
jerome,-0.0032625194114365885
jerome_bettis,1.8973538018496328E-19
jerome_pathon,-0.0032625194114365903
jerry,-0.0033707483109590044
jerry_rice,-0.003262519411436591
jersey,9.486769009248164E-20
jersey_city,-0.0
jet,-0.010233404433693702
jet_'s,-0.0
jetblue,-0.0
jetblue_<EXCLAMATIONMARK>,-0.0
jetblue_is,-0.0
jetblue_offers,-0.0
jets,8.673617379884035E-19
jets_1,-3.1848438816761693E-19
jets_<COMMA>,-0.0
jets_<PERIOD>,5.421010862427522E-20
jets_defense,-0.0
jets_passing,-8.470329472543003E-22
jewelry,6.098637220230962E-20
jewelry_<PERIOD>,1.1519648082658485E-19
jill,-1.3552527156068805E-20
jill_scott,-1.3552527156068805E-20
jim,0.013310257016279381
jim_miller,4.0657581468206416E-20
jimmy,-0.0010367464216491493
jimmy_skinner,-0.001036746421649148
jimmy_smith,-0.0
job,-0.010056555270869799
job_<COMMA>,-5.205636738706617E-4
job_<PERIOD>,-5.205636738706615E-4
job_back,0.015010767372516996
jobs,0.006714179622915012
joe,-0.011258655287338222
joe_\/,-0.00787560171399002
joe_horn,-3.3881317890172014E-20
joe_jurevicius,6.776263578034403E-21
joey,-1.423066009471604E-4
joey_galloway,-1.423066009471604E-4
john,0.06904226710448771
john_and,0.00631953740061448
john_carney,-0.006086794577730366
john_mahedy,0.004321128551500179
john_nova,-0.0
john_p.,0.004321128551500179
johnnie,-0.0
johnnie_morton,-0.0
johnny,-0.012589946802916746
johnny_perches,-0.008829856380899006
johnson,-0.012512159229426327
johnson_</b>,-0.0
johnson_<COMMA>,-4.0657581468206416E-20
johnson_<OPENPAREN>,6.776263578034403E-20
johnson_<PERIOD>,-0.003963594326465206
johnson_and,-0.0011849982362820187
johnson_is,-8.131516293641283E-20
johnson_phi,-0.003923568995278032
join,0.016873375055984983
join_now,-0.0
join_our,-0.0
join_the,-0.001649591142493917
join_us,0.016711330308016015
joined,0.005902838878248735
joining,-0.0
joint,0.008225370853653392
jon,-0.0016495911424939153
jon_gruden,-0.0
jon_kitna,1.3552527156068805E-20
jonas,-0.001278677569245772
jones,-0.0019301431831811873
jones_<COMMA>,-0.0019301431831811912
jones_<OPENPAREN>,4.743384504624082E-20
jones_is,-0.0
jordan,-0.0
jose,0.0032227791010140667
jose_<COMMA>,0.00342547743690491
joseph,-1.6263032587282567E-19
jpg,-1.8973538018496328E-19
jpg_<DASH>,-1.3552527156068805E-19
juan,1.3552527156068805E-20
juan_<COMMA>,-0.0
judy,-0.0019247256287185798
julie,-0.003208820752426951
july,0.004219369511471437
jump,6.776263578034403E-21
jump_on,6.776263578034403E-21
june,0.00798500423615858
jurevicius,-2.0328790734103208E-20
just,0.14669997901859524
just_<DOLLAR>,-2.81434744976799E-4
just_<NUMBERSIGN>,-0.0
just_a,-0.006373112874227258
just_about,0.0010007456566922081
just_another,-6.579275698856053E-4
just_around,-0.005350396415214863
just_as,-0.004005099478206941
just_because,-6.694132649023464E-4
just_ca,-0.0014732848622756372
just_click,6.776263578034403E-21
just_did,0.006592753153505267
just_enter,2.710505431213761E-20
just_for,0.05808232435409733
just_get,-0.003914353612102783
just_getting,0.0019121202900435467
just_got,0.001097550463636539
just_have,-2.710505431213761E-20
just_in,0.00644081942721633
just_like,1.3552527156068805E-20
just_one,-0.005170590614376154
just_open,0.002409008261456647
just_say,4.87890977618477E-19
just_that,-0.0
just_the,-0.010003416602020003
just_to,-2.710505431213761E-20
just_visit,9.486769009248164E-20
just_yet,-2.710505431213761E-20
justin,0.016979435721575134
justin_mccareins,4.0657581468206416E-20
jwillie,-0.005200377942221486
jwillie_<LEFTANGLE,-4.0657581468206416E-20
k,-0.013587961047772372
k.,-1.240022685635652E-4
k._bell,-2.710505431213761E-20
k._lang,-2.710505431213761E-20
k._lassiter,-2.710505431213761E-20
k._wong,-2.710505431213761E-20
k_0,4.87890977618477E-19
k_1,-3.1848438816761693E-19
k_</td>,-4.743384504624082E-20
k_<AMPERSAND>,-6.776263578034403E-20
k_<DASH>,-0.0
k_denver,-0.003952723698228871
k_e,-1.2197274440461925E-19
k_tb,-1.3552527156068805E-20
kansas,-0.009404733689198972
kansas_city,-0.004921106691173182
karen,0.059322123666046195
kasemervisz,-0.0010502108634695183
"kasemervisz/hou/ect@ect,",-2.812971826618464E-4
"kasemervisz/hou/ect@ect,_gary",-2.812971826618464E-4
kasemervisz_denver,-3.1848438816761693E-19
kasemervisz_requests,-6.776263578034403E-21
kasper,4.743384504624082E-20
kasper_<OPENPAREN>,4.743384504624082E-20
kat,2.710505431213761E-20
kaz,-0.003262519411436592
kc,-0.018491450213358254
kc_<DASH>,-1.3552527156068805E-20
kc_wr,-0.003952723698228871
kearse,-2.710505431213761E-20
kearse_ten,-2.710505431213761E-20
keenan,1.3552527156068805E-20
keenan_mccardell,1.3552527156068805E-20
keep,0.015192920346954693
keep_an,-5.611785240292979E-4
keep_him,-0.0012104105933874998
keep_in,-0.004483626998025744
keep_it,-0.0
keep_the,-6.776263578034403E-21
keep_track,-0.0
keep_you,7.096521202930058E-4
keep_your,8.131516293641283E-20
keeping,-0.0012673015111630808
keeps,-0.002238908728211927
keeps_your,-1.3552527156068805E-20
keith,1.3552527156068805E-20
keith_poole,1.3552527156068805E-20
kelly,0.0053140755842594894
kelly_<OPENPAREN>,1.3552527156068805E-20
kelly_klaasmeyer,-1.3552527156068805E-20
ken,0.017914357452277475
ken_sent,-0.008954726864447902
kennedy,-4.0657581468206416E-20
kenneth,-0.010604318006941813
kenneth_m.,-0.008954726864447904
kennison,-8.131516293641283E-20
kenny,-1.2400226856356555E-4
kent,-0.0
kept,0.055685722292047574
kern,-1.3552527156068805E-20
kerry,-1.4399560103323106E-20
kerry_collins,-1.4399560103323106E-20
kevan,-4.743384504624082E-20
kevan_barlow,-4.743384504624082E-20
kevin,0.037725242989106525
kevin_dyson,-0.007546581054500349
kevin_johnson,-1.3552527156068805E-20
kevin_kasper,4.743384504624082E-20
key,-0.00393636182201817
key_=,-1.3552527156068805E-20
key_code,0.004500395907152559
key_player,-0.0
keyshawn,-2.710505431213761E-20
keyshawn_johnson,-2.710505431213761E-20
ki-jana,3.3881317890172014E-20
ki-jana_carter,3.3881317890172014E-20
kick,-0.01435262739939457
kicked,0.003928958807742765
kicker,-0.01975688555492415
kickers,-4.0657581468206416E-20
kickers_in,4.0657581468206416E-20
kicking,-5.205636738706619E-4
kickoff,1.0842021724855044E-19
kickoff_now,-0.0
kid,1.3552527156068805E-19
kid_'s,1.1519648082658485E-19
kids,-5.205636738706617E-4
killed,0.006072189479634603
kim,-0.012726871941130237
kimball,-2.710505431213761E-20
kimball_collins,-2.710505431213761E-20
kimberly,-0.01041092562041752
kind,-0.015261238113329967
kind_<PERIOD>,-0.0013226811459413409
kind_of,0.017482054405274703
kindly,-0.006511205116622925
kindly_notify,-0.0013226811459413409
kinds,5.421010862427522E-20
kinds_of,5.421010862427522E-20
king,-0.004483626998025745
king_were,-0.004483626998025747
kings,-0.0023405289954803125
kinney,-2.710505431213761E-20
kinney_<OPENPAREN>,1.3552527156068805E-20
kirby,1.0842021724855044E-19
kirby_<PERIOD>,1.3552527156068805E-20
kirkland,-0.0
kit,-0.0021784062568353003
kit_kat,2.710505431213761E-20
kitna,2.710505431213761E-20
klaasmeyer,-1.3552527156068805E-20
kleinsasser,-0.0
knee,-0.0024496626184488447
knee_<CLOSEPAREN>,1.3552527156068805E-20
knee_<COMMA>,-7.022067034436626E-4
knee_<PERIOD>,-7.022067034436642E-4
knee_injury,-0.002420551757784921
knee_is,-0.0
knee_surgery,-2.1684043449710089E-19
knew,-5.205636738706621E-4
knew_about,-5.20563673870663E-4
knight,6.776263578034403E-20
knock,-0.0056410572670753546
knock_on,-0.004483626998025746
know,-0.018055377452132596
know-how,-0.004838442623032811
know_<COMMA>,0.010460726203765711
know_<PERIOD>,-0.03231512307426183
know_about,4.709400774115361E-4
know_and,0.01565010958119808
know_asap,-0.0014578237179933826
know_but,-0.002532166836541453
know_by,-6.776263578034403E-20
know_how,0.00519734982965121
know_if,-0.0219283134412139
know_is,-0.0024814128527719153
know_that,0.01580362251194826
know_the,-0.004906413518363786
know_what,-0.03138251460791067
know_when,-0.003428070522242839
know_who,-0.003952723698228877
know_you,0.006446287688550837
knowledge,4.99653092991822E-4
knowledge_and,-0.004830985163981726
knowledge_area,7.32306601262332E-4
known,-0.0011899769387730122
knows,-2.1684043449710089E-19
kona,-0.0
kong,-1.3552527156068805E-20
kordell,-0.0
kordell_stewart,-0.0
koren,-1.3552527156068805E-20
koren_robinson,-1.3552527156068805E-20
kory,-0.0
kory_minor,-0.0
kournikova,-2.710505431213761E-20
krider,-1.3552527156068805E-20
kris,-0.001278677569245772
kris_</a>,-0.0
kung,6.776263578034403E-21
kung_fu,6.776263578034403E-21
kurt,-0.005080999264327667
kurt_warner,-0.003923568995278029
ky,-9.378452108296335E-5
kyle,2.0328790734103208E-20
kyle_brady,1.3552527156068805E-20
l,0.024161407530358506
l.,0.0378360599441037
l._fletcher,-2.710505431213761E-20
l._towns,-2.710505431213761E-20
l_a,-1.2197274440461925E-19
l_i,-1.2197274440461925E-19
la,-0.0023320230779643345
la_<DOLLAR>,-0.0
la_<OPENPAREN>,-0.0
la_guardia,-4.0187989478315177E-4
lack,-0.0013712565357700355
lack_of,-0.0013712565357700355
lacks,-0.0
lacks_the,-0.0
ladainian,-0.0
ladainian_tomlinson,-0.0
lady,-8.673617379884035E-19
lagged,0.002409008261456647
lagged_the,0.002409008261456647
laguardia,-0.0017102776557394363
lake,-9.378452108296335E-5
lamar,0.0019896279833842086
lamar_smith,-0.0
lamont,3.3881317890172014E-20
lamont_warren,3.3881317890172014E-20
lamphier,-0.001513839978265668
"lamphier/hou/ect@ect,",-2.812971826618464E-4
"lamphier/hou/ect@ect,_scott",-2.812971826618464E-4
lamphier_herman,-3.1848438816761693E-19
lamphier_p.,-2.8129718266184487E-4
lamphier_requests,-1.8233193213433704E-4
lance,1.3552527156068805E-20
land,-0.01845214490363772
landing,-0.0017102776557394363
landing_<CLOSEPAREN>,-0.0
landscape,-0.00539005630950987
lane,0.004943162011011339
lang,-3.426920489928847E-4
lang_=,-3.426920489928849E-4
lang_was,-2.710505431213761E-20
lans,-1.2197274440461925E-19
lans_<COLON>,-1.2197274440461925E-19
large,-0.004748293531856549
largely,-0.0014001503596363465
larger,-0.0011616411839758872
largest,0.0018642766172443613
largest_contact,1.0842021724855044E-19
larry,0.01144100046268176
larry_centers,-8.834647821076738E-5
larry_foster,1.0842021724855044E-19
larry_parker,1.0842021724855044E-19
las,-0.0027505612350659844
las_vegas,-0.0027505612350659844
lassiter,-2.710505431213761E-20
lassiter_ari,-2.710505431213761E-20
last,-0.02944173102222103
last-minute,-1.0842021724855044E-19
last-minute_weekend,-1.0842021724855044E-19
last_3,-0.0
last_4,2.710505431213761E-20
last_few,0.005617330697170818
last_four,2.1684043449710089E-19
last_minute,-0.006339232546459065
last_night,-0.002263142142772854
last_season,-2.710505431213761E-20
last_sunday,3.2526065174565133E-19
last_three,-2.710505431213761E-20
last_time,-0.0
last_two,-0.01822736712113302
last_week,0.007724487064360885
last_weekend,-1.6263032587282567E-19
last_year,-0.0011098795560288252
late,0.018833153680827865
late_<COMMA>,-0.004796345990274135
late_<PERIOD>,-1.6263032587282567E-19
late_in,1.0842021724855044E-19
late_to,-1.3552527156068805E-20
lately,-0.0034587325617553627
lately_<COMMA>,2.710505431213761E-20
lately_<PERIOD>,-8.470329472543003E-22
lately_and,-2.710505431213761E-20
lately_ranking,-0.0
later,-0.00891787508337133
later_<PERIOD>,0.0019514601614842968
later_than,-7.021524096711273E-4
latest,-0.006924682558452324
latest_news,-0.0
latest_nfl,-4.743384504624082E-20
latin,-0.0015264840351908089
latter,0.005207636376988538
lauderdale,-0.001710277655739435
lauderdale_<COMMA>,1.3552527156068805E-20
laugh,-8.379142119093725E-4
laughing,-0.0
launch,-0.0018519778904561605
launched,-7.69941229129322E-4
launched_their,-2.4937755525865867E-4
laura,0.027651597648166014
laura_<SEMICOLON>,-0.006787349079110388
lauren,-1.3552527156068805E-20
lauren_kern,-1.3552527156068805E-20
lava,0.006592753153505266
laveranues,1.6263032587282567E-19
laveranues_coles,1.6263032587282567E-19
lavorato,0.009001409062613628
law,0.003159638300983817
lay,-0.0038895671782306104
lb,-0.0
lead,0.0020067289146596667
lead_your,-0.0
leading,-5.205636738706596E-4
leading_receiver,-1.3552527156068805E-20
leads,0.007856221149064686
leaf,-0.0
league,-0.01981466234527432
league_'s,-0.0025835347420513554
league_<COMMA>,-3.0881503817850267E-4
league_<PERIOD>,-3.088150381785031E-4
league_<QUESTIONMARK>,1.3552527156068805E-20
league_=,-3.3881317890172014E-21
league_and,-3.088150381785029E-4
league_in,-7.022067034436633E-4
league_management,-3.088150381785029E-4
league_members,-8.470329472543003E-22
league_this,4.0657581468206416E-20
league_transactions,-1.3552527156068805E-20
leagues,-2.710505431213761E-20
leagues_<COMMA>,-0.0
leagues_<PERIOD>,-2.710505431213761E-20
learn,-0.009963840613845419
learn_how,-7.107622913597018E-4
learn_more,-0.0057317151026
learn_the,-0.0029601846958563693
learned,0.005184990045724399
learning,-0.004872228848268862
least,0.013513351338407406
least_<RIGHTANGLE>,0.0011303306922108673
least_one,-7.851200127188125E-4
least_two,-2.9077707079561095E-4
leather,-0.00863761321496501
leather_seats,-0.0
leave,0.008212608743484555
leave-hot_deals-1918710o@hotdeals.bestfares.com,-3.426920489928849E-4
leave-hot_deals-1918710o@hotdeals.bestfares.com_</a>,-3.426920489928849E-4
leaves,-0.004767978166578431
leaving,1.953521502839439E-4
leaving_early,-2.8129718266184487E-4
leaving_for,-0.003952723698228873
leaving_from,-4.0657581468206416E-20
leaving_town,-0.0014578237179933826
led,-2.1282711007845933E-4
led_the,-7.022067034436636E-4
lee,0.011365644911983401
lee_<COMMA>,0.009539718957508388
lee_williams,-1.3552527156068805E-20
leery,-0.0
left,-0.005026356197503384
left_<PERIOD>,-0.0021496883441541525
left_<RIGHTANGLE>,-4.974559762679736E-6
left_in,-0.0
left_knee,-7.022067034436636E-4
left_on,-0.0019301431831811964
left_out,0.004926201632011757
left_sunday,-1.3552527156068805E-20
leftmargin,-1.0547747417136792E-5
leftmargin_=,-1.0547747417136792E-5
leg,-2.911086066392429E-5
leg_<CLOSEPAREN>,6.776263578034403E-20
leg_injury,-0.0
legal,0.012888014164757261
legal_age,-1.240022685635652E-4
legendary,-0.001157430269049626
legends,-1.3552527156068805E-20
legs,0.006407760423038719
lens,-7.051213945596682E-4
lens_store,1.0842021724855044E-19
lenses,8.131516293641283E-20
less,0.023508943142732934
less_<COMMA>,1.3552527156068805E-20
less_<EXCLAMATIONMARK>,2.1684043449710089E-19
less_<PERIOD>,-0.0
less_and,-0.0
less_likely,-0.002477923943264699
less_than,-0.001254795929094258
less_through,-0.0
less_with,-0.0
lessen,-8.743183425735593E-4
let,0.011553699747514311
let_'s,0.022838037122252023
let_him,-1.3552527156068805E-20
let_me,0.008931285466910929
let_mvp.com,-0.0
let_the,-8.506928618993702E-4
let_us,-0.017974331237522876
let_you,-0.0065612743945480554
lets,-0.026713512201404624
letter,-0.005453867850804445
letters,1.3552527156068805E-20
letting,-0.0
level,-0.00927114244921062
levels,-0.0369181174188796
levels_<COMMA>,-0.03217778756372919
levens,-2.710505431213761E-20
levens_<COMMA>,-2.710505431213761E-20
lewis,-0.006861917951160729
lewis_<COMMA>,-0.0051435728968194545
lewis_<OPENPAREN>,1.3552527156068805E-20
lewis_bal,-2.710505431213761E-20
lexington,4.3368086899420177E-19
lexington_furniture,4.3368086899420177E-19
lexus,-0.010319235025642168
lga,-9.378452108296345E-5
lga_<CLOSEPAREN>,-9.378452108296345E-5
license,-0.001496769651913001
license_recoupment,-0.0
life,-0.013498235342061527
life_<COMMA>,-5.205636738706612E-4
life_<EXCLAMATIONMARK>,-2.9077707079561117E-4
life_<PERIOD>,0.005043841540221029
lifestyle,-2.710505431213761E-20
lifestyle_<PERIOD>,-2.710505431213761E-20
lift,-7.021524096711266E-4
ligament,-7.313175641075933E-4
ligament_in,-0.0
light,2.563069624693424E-4
like,-0.025862953375772487
like_``,-0.0016779939429202861
like_a,-0.0029335461512859486
like_an,-5.205636738706616E-4
like_he,8.131516293641283E-20
like_i,-0.019955559407327683
like_it,0.004329611010732407
like_one,-1.0842021724855044E-19
like_that,-0.0
like_the,-0.001736691388459416
like_this,-0.0011616411839758826
like_to,-0.04226194441850548
like_we,0.02718973407143418
like_you,1.3552527156068805E-19
like_yourself,-1.3552527156068805E-20
likely,-0.0053570882354553795
likely_be,1.3552527156068805E-20
likely_get,9.486769009248164E-20
likely_start,8.131516293641283E-20
likely_to,-0.0033286168051640686
likely_will,-0.0
likes,-0.001447319429705274
likes_of,-0.001447319429705274
lil,-8.046812998915853E-19
limit,0.005793021246414284
limit_his,-2.9110860663925264E-5
limited,0.03819338868709872
limited_<PERIOD>,0.01941580767499905
limited_and,-0.0017102776557394368
limited_in,8.131516293641283E-20
limited_number,0.016016664265061344
limited_time,-0.0021439864085860956
limited_to,0.012323700876742913
lindell,-2.710505431213761E-20
lindell_<COMMA>,-2.710505431213761E-20
lindsey,-1.3552527156068805E-20
line,-0.008628225979068945
line_<COMMA>,-2.8143474497679857E-4
line_<PERIOD>,-0.011674386898881367
line_by,-1.3552527156068805E-20
line_is,7.047314121155779E-19
line_of,-0.003520998173598743
linebacker,-1.3552527156068805E-20
linebackers,-2.710505431213761E-20
lineman,-6.776263578034403E-21
lines,-0.0030568819661355704
lines_<COMMA>,-0.0017782043968898105
lineup,-0.016541904456734414
lineup_<COMMA>,1.3552527156068805E-19
lineup_<PERIOD>,-0.003952723698228873
lineup_EOL,-0.012560508557602105
lineup_as,2.710505431213761E-20
lineup_on,1.3552527156068805E-20
lineups,2.710505431213761E-20
linger,8.131516293641283E-20
lining,-0.0
lining_up,-0.0
link,-0.011097867528370536
link_<COLON>,-0.013500185062334429
link_<COMMA>,-2.710505431213761E-20
link_<PERIOD>,-0.001200517593100276
link_=,-1.0547747417136954E-5
link_and,-0.0
link_at,-6.776263578034403E-21
link_below,-0.03317258043468772
link_on,-0.0
link_to,0.027019564141974657
links,-0.015048945373153046
links_to,-0.007107399220117236
lion,1.3552527156068805E-20
lions,-1.3552527156068805E-19
lions_<PERIOD>,5.421010862427522E-20
lions_rank,-8.470329472543003E-22
lisa,-0.006496572008314781
list,-0.05832965868680289
list_<COMMA>,-0.028816867526735936
list_<PERIOD>,-0.006741626613061993
list_and,2.439454888092385E-19
list_builder,-0.007198046272640582
list_id,-1.240022685635652E-4
list_of,-7.363360186692125E-4
list_will,-0.001906848618552155
listed,-0.003022540168811714
listed_<COMMA>,-0.0
listed_<PERIOD>,-1.7618285302889447E-19
listed_as,-0.0017183450543412605
listed_at,-0.0
listed_below,-9.378452108296312E-5
listed_on,7.115076756936123E-20
listed_under,-0.0
listen,0.004392167007630145
listen_to,0.004500395907152559
listing,-0.0012104105933874998
listing_of,2.710505431213761E-20
listings,-0.0014089650212990535
lists,-0.0
little,-0.01205726905302918
little_apc,2.21257532625493E-4
little_as,-7.051213945596682E-4
little_bit,-0.0017183450543412613
little_more,2.710505431213761E-20
little_to,-8.506928618993698E-4
live,-0.009674410628234143
live_in,-5.205636738706304E-4
live_on,-1.0822889952242316E-4
live_radio,-0.0
live_right,-0.004483626998025747
lived,-0.005004190671896387
lived_in,-0.005004190671896385
lives,-0.009607762545701929
living,0.006043078618970686
ll,6.776263578034403E-20
ll_be,-1.4907779871675686E-19
llc,0.007867479554857284
load,-0.010042853459071983
load_<PERIOD>,-0.001040637145789889
load_the,0.006592753153505266
loaded,-0.003914353612102781
loan,-0.01109973641311266
lobster,-0.011217869007220722
local,0.0029754205561945764
located,-0.00891559496449238
located_at,-1.3552527156068805E-20
located_in,-0.001930143183181192
located_on,-0.0063741164762120064
location,-0.021755300321046427
location_<COLON>,-0.019383899826023676
location_and,-0.0
locations,-0.0020845686833519455
locations_<PERIOD>,-0.0020845686833519455
locations_in,-0.0
locations_only,-0.0
lock,-5.205636738706618E-4
locker,-1.0842021724855044E-19
locks,-0.0019301431831811934
locks_<COLON>,-0.0
lodging,-1.3552527156068805E-20
log,-0.021928234573478346
log_in,-0.0011616411839758868
log_on,-0.004637898147020432
login,-0.001161641183975879
logistical,-0.008954726864447898
logistical_risk,-0.008954726864447904
logo,-3.752192660597627E-4
logos,1.1519648082658485E-19
logos_<COMMA>,1.1519648082658485E-19
lomax,-0.0
london,0.010669898736486088
london_<COMMA>,-0.0015026147835709388
london_for,-1.3552527156068805E-20
london_outage,-1.2197274440461925E-19
london_thru,-1.2197274440461925E-19
long,0.021130470044729958
long-term,0.004922479752737555
long_<COMMA>,0.002904913763034243
long_<PERIOD>,-0.0
long_as,-0.0046482440055437575
long_distance,-0.009482852928149342
long_on,3.3881317890172014E-21
long_term,0.023463398870372056
long_you,0.006407760423038715
longer,-0.02214265436922311
longer_<PERIOD>,-0.0
longest,-0.0
longwell,-2.710505431213761E-20
longwell_<COMMA>,-0.0
look,0.02376058069882678
look-up,-0.0
look-up_--,-0.0
look_and,-1.3552527156068805E-20
look_at,0.026357797988844536
look_brand,-1.240022685635652E-4
look_for,-0.011623585704622389
look_forward,-0.01308258049737457
look_good,-0.0
look_like,0.01762307484958311
look_no,1.3552527156068805E-20
look_to,-0.0
looked,0.0014308964876136388
looked_good,-0.0
looked_great,1.3552527156068805E-20
looked_like,-5.205636738706619E-4
looking,0.03130557045825364
looking_at,0.013080422134973888
looking_better,6.098637220230962E-19
looking_for,0.002761535738068488
looking_forward,0.009561380910993813
looking_good,-0.003688334536652193
looking_to,-0.0010110217416221645
looks,-0.009802748322171012
looks_like,-6.67291066253574E-4
looks_to,-9.003769681199728E-4
loop,0.005207636376988542
lori,-0.00447767560152522
los,-3.6591823321385775E-19
los_angeles,-3.6591823321385775E-19
los_cabos,-0.0
lose,0.025935543343590366
lose_<PERIOD>,-5.205636738706611E-4
lose_more,-0.00479634599027414
losing,8.131516293641283E-20
loss,-0.01764560011903978
loss_of,-0.015927255064698418
loss_to,-0.0017183450543412605
losses,-0.0033090024289998817
lost,-0.005037202466161512
lost_for,-7.022067034436634E-4
lot,0.006748273464916285
lot_<PERIOD>,-0.0
lot_of,-0.0055556421137734555
lot_to,0.014352240383986584
lots,-0.0017309742672581585
lots_of,-0.0017309742672581576
louis,-9.378452108295685E-5
louis_<COMMA>,5.421010862427522E-20
louis_<DASH>,-9.378452108296346E-5
louis_<PERIOD>,-0.0
louis_<SINGLEQUOTE>,-1.3552527156068805E-20
louis_defense,-0.0
louis_passing,-8.470329472543003E-22
louis_rams,-0.0
louisiana,-0.018278383586636186
louisville,-9.378452108296335E-5
lounge,6.776263578034403E-21
love,-0.03298686289516757
love_<COMMA>,-0.001220242103056819
love_new,-0.0
love_to,-0.014375850408825773
love_with,-5.205636738706618E-4
love_you,6.098637220230962E-20
loved,-0.0052885418404490835
lovers,-2.710505431213761E-20
loves,-5.421010862427522E-20
low,0.0040822559829034625
low_<DOLLAR>,-1.3552527156068805E-20
low_<PERIOD>,-1.3552527156068805E-20
low_as,-6.776263578034403E-21
low_fares,1.3552527156068805E-20
low_prices,-8.506928618993698E-4
low_rates,-0.0
lower,-0.004061440281900429
lower_than,-0.005144133091382978
lowest,-0.002799811455611645
lowest_fares,-2.710505431213761E-20
lowest_rates,1.3552527156068805E-20
lowest_score,5.421010862427522E-20
lp,-0.0
lp_<PERIOD>,-0.0
lp_and,-0.0
luck,-7.892446932168292E-4
lucky,-0.00421726802036846
luebke,-0.0
luggage,-0.0
luggage_and,-0.0
lunch,0.02086113405571262
lung,5.421010862427522E-20
lung_<PERIOD>,-0.0
lush,2.710505431213761E-20
luxurious,-0.005470130576249543
luxury,-0.007520157046057117
